"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2219","RT @Salud_Ec: Hasta la semana epidemiológica 8 se registran 723 casos de Dengue, 1 caso de Chikungunya y 141 de Malaria. Para #Influenza ex…",FALSE,0,NA,2018-03-03 01:50:42,FALSE,NA,"969751889532325889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elena_panchana",76,TRUE,FALSE,NA,NA
"2220","Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplica… https://t.co/jc30G7RweI",FALSE,0,NA,2018-03-03 01:48:24,TRUE,NA,"969751313029390336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Redsocialmexx",0,FALSE,FALSE,NA,NA
"2221","Inician jornada contra #influenza con objetivo de cuidar a población de tercera edad <ed><U+00A0><U+00BC><ed><U+00BF><U+00A5><U+2764><U+FE0F> https://t.co/zyJsEMRfoU",FALSE,0,NA,2018-03-03 01:45:07,FALSE,NA,"969750486747373568",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GaluCancun",0,FALSE,FALSE,NA,NA
"2222","RT @NVICLoeDown: Australia: Federal #flu vaccine boost to deliver free, stronger shots for over-65s https://t.co/4rdMB5YcmR 

#Influenza #P…",FALSE,0,NA,2018-03-03 01:35:05,FALSE,NA,"969747958790086656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1n2by2023",4,TRUE,FALSE,NA,NA
"2223","RT @OrganicLiveFood: St Johns Wort can fight #depression, #influenza n HIV n #Garlic is known 4its anti-fungal n #antibacterial properties…",FALSE,0,NA,2018-03-03 01:34:23,FALSE,NA,"969747782587236352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lokiluck3",12,TRUE,FALSE,NA,NA
"2224","RT @PeterHotez: Most of the almost 100 American children who died in this year's 2018 #influenza epidemic were not vaccinated.  Over this n…",FALSE,0,NA,2018-03-03 01:31:42,FALSE,NA,"969747110819258368",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","NBdatapoints",84,TRUE,FALSE,NA,NA
"2225","RT @OrganicLiveFood: St Johns Wort can fight #depression, #influenza n HIV n #Garlic is known 4its anti-fungal n #antibacterial properties…",FALSE,0,NA,2018-03-03 01:21:51,FALSE,NA,"969744628919554053",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arvind_joshi",12,TRUE,FALSE,NA,NA
"2226","RT @Itamar_Ecuador: #MédicoDelBarrio
Toma en cuenta estas recomendaciones que te da @Salud_Ec , para evitar la #influenza https://t.co/5c8y…",FALSE,0,NA,2018-03-03 01:19:49,FALSE,NA,"969744117189267461",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Meddy_Cecy",30,TRUE,FALSE,NA,NA
"2227","RT @Salud_Hidalgo: Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplicar en…",FALSE,0,NA,2018-03-03 01:19:29,FALSE,NA,"969744033932132352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Espartacoherna3",25,TRUE,FALSE,NA,NA
"2228","RT @OrganicLiveFood: St Johns Wort can fight #depression, #influenza n HIV n #Garlic is known 4its anti-fungal n #antibacterial properties…",FALSE,0,NA,2018-03-03 01:04:11,FALSE,NA,"969740182298734593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Meyer_CE1978",12,TRUE,FALSE,NA,NA
"2229","St Johns Wort can fight #depression, #influenza n HIV n #Garlic is known 4its anti-fungal n #antibacterial properti… https://t.co/bpKW8Ypr5P",FALSE,10,NA,2018-03-03 01:00:19,TRUE,NA,"969739209748701185",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OrganicLiveFood",12,FALSE,FALSE,NA,NA
"2230","RT @Eurosurveillanc: Early season co-circulation of #influenza A(H3N2) and B(Yamagata): interim est of 2017/18 #vaccineeffectiveness, Canad…",FALSE,0,NA,2018-03-03 00:57:12,FALSE,NA,"969738424990056449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ishaberry2",10,TRUE,FALSE,NA,NA
"2231","RT @Salud_Hidalgo: Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplicar en…",FALSE,0,NA,2018-03-03 00:55:05,FALSE,NA,"969737894553444352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ampagola",25,TRUE,FALSE,NA,NA
"2232","RT @Salud_Hidalgo: Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplicar en…",FALSE,0,NA,2018-03-03 00:46:37,FALSE,NA,"969735761594650629",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrestacionSSH",25,TRUE,FALSE,NA,NA
"2233","How to become Amazon Influencer - https://t.co/DBoBlN0M3R #InfluencerMarketing #Influencers #InfluentialFridays… https://t.co/bMke7Jb0tr",FALSE,0,NA,2018-03-03 00:40:25,TRUE,NA,"969734204731801601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XHANetwork",0,FALSE,FALSE,NA,NA
"2234","RT @Salud_CZ5: #LosRíos | Centro de Salud Puebloviejo del Distrito 12D02 socializa con la comunidad las medidas para prevenir la #Influenza…",FALSE,0,NA,2018-03-03 00:26:22,FALSE,NA,"969730666974900224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vivintb",37,TRUE,FALSE,NA,NA
"2235","RT @Salud_Ec: Hasta la semana epidemiológica 8 se registran 723 casos de Dengue, 1 caso de Chikungunya y 141 de Malaria. Para #Influenza ex…",FALSE,0,NA,2018-03-03 00:26:04,FALSE,NA,"969730592903442432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vivintb",76,TRUE,FALSE,NA,NA
"2236","RT @Salud_Hidalgo: Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplicar en…",FALSE,0,NA,2018-03-03 00:08:06,FALSE,NA,"969726069929594881",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","LauraHeGo75",25,TRUE,FALSE,NA,NA
"2237","RT @Salud_Hidalgo: Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplicar en…",FALSE,0,NA,2018-03-03 00:03:45,FALSE,NA,"969724976604631041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PsicMayPL",25,TRUE,FALSE,NA,NA
"2238","RT @jankluytmans: We are experiencing the worst #influenza season that I have seen. All hospitals in my area are flooded by #flu patients a…",FALSE,0,NA,2018-03-03 00:03:11,FALSE,NA,"969724831611736064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yacincuenta",11,TRUE,FALSE,NA,NA
"2239","RT @ispch: Recuerda que la vacuna contra la #influenza es GRATUITA para:
<ed><U+00A0><U+00BE><ed><U+00B4><U+00B0>Embarazadas a partir de las 13 semanas de gestación
<ed><U+00A0><U+00BD><ed><U+00B1><U+00B6>Niños(as) en…",FALSE,0,NA,2018-03-03 00:01:12,FALSE,NA,"969724332611129345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","littlenancypere",7,TRUE,FALSE,NA,NA
"2240","Aquí sobrellevando lo que podría ser #influenza , tratando de disfrutar ya me pedí una comida china",FALSE,1,NA,2018-03-02 23:59:45,FALSE,NA,"969723970785284099",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marianushki",0,FALSE,FALSE,NA,NA
"2241","RT @Itamar_Ecuador: #MédicoDelBarrio
Toma en cuenta estas recomendaciones que te da @Salud_Ec , para evitar la #influenza https://t.co/5c8y…",FALSE,0,NA,2018-03-02 23:59:18,FALSE,NA,"969723857211940864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Carriel66",30,TRUE,FALSE,NA,NA
"2242","RT @Salud_Hidalgo: Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplicar en…",FALSE,0,NA,2018-03-02 23:58:24,FALSE,NA,"969723629452763136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DUME_SSH",25,TRUE,FALSE,NA,NA
"2243","RT @picardonhealth: Why All Children Should Have to Get the Flu Shot https://t.co/ZoFtr1hWHd via @nytimes @doritmi #vaccination #influenza",FALSE,0,NA,2018-03-02 23:56:52,FALSE,NA,"969723243060867072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","N_C_Brandon",13,TRUE,FALSE,NA,NA
"2244","#DD15D01 #Tena - Se continúa con el barrido documentado de Fiebre Amarilla y vacunación contra la #Influenza en el… https://t.co/fkvpqm7RJf",FALSE,10,NA,2018-03-02 23:39:16,TRUE,NA,"969718813754261504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Salud_CZ2",11,FALSE,FALSE,NA,NA
"2245","RT @kdiwavvou: Model Forecasts 2017-2018 #Influenza Season
https://t.co/u0otbXJfK9

#hitsm #mhealth #digitalhealth #hcsm #Healthcosts #ICD1…",FALSE,0,NA,2018-03-02 23:35:35,FALSE,NA,"969717885936443392",NA,"<a href=""https://nobism.com/"" rel=""nofollow"">nobism</a>","nobismhealth",2,TRUE,FALSE,NA,NA
"2246","RT @AFHSBPAGE: Statement from @US_FDA Commissioner Scott Gottlieb, M.D. on the efficacy of the 2017-2018 #Influenza vaccine 
https://t.co/x…",FALSE,0,NA,2018-03-02 23:33:19,FALSE,NA,"969717318048800768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CMichaelMcLeod",1,TRUE,FALSE,NA,NA
"2247","RT @LindaDono: A better, longer-lasting flu vaccine? It's coming, experts say, https://t.co/y9O5lmXrE0 via @apsaker #influenza #fluseason (…",FALSE,0,NA,2018-03-02 23:28:16,FALSE,NA,"969716046742437888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joe_shool",2,TRUE,FALSE,NA,NA
"2248","RT @Salud_CZ7: #Loja: Visita domiciliaria para realizar  inmunización contra la #Influenza, control médico y odontológico a adultos mayores…",FALSE,0,NA,2018-03-02 23:24:02,FALSE,NA,"969714979082522625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TPYamana",14,TRUE,FALSE,NA,NA
"2249","RT @Salud_Hidalgo: Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplicar en…",FALSE,0,NA,2018-03-02 23:23:42,FALSE,NA,"969714895963938816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LolitaOsorio_",25,TRUE,FALSE,NA,NA
"2250","RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,NA,2018-03-02 23:23:07,FALSE,NA,"969714751143112705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChristianLive",18,TRUE,FALSE,NA,NA
"2251","RT @kdiwavvou: Model Forecasts 2017-2018 #Influenza Season
https://t.co/u0otbXJfK9

#hitsm #mhealth #digitalhealth #hcsm #Healthcosts #ICD1…",FALSE,0,NA,2018-03-02 23:21:23,FALSE,NA,"969714313425498112",NA,"<a href=""https://www.botlibre.com"" rel=""nofollow"">Bot Libre!</a>","misssophiebot",2,TRUE,FALSE,NA,NA
"2252","RT @Salud_Hidalgo: Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplicar en…",FALSE,0,NA,2018-03-02 23:19:16,FALSE,NA,"969713783068180480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DAH_SSH",25,TRUE,FALSE,NA,NA
"2253","RT @GoberLoja: Mantén tus manos limpias y evita la #Influenza.
#EtapaInvernal @Salud_CZ7 https://t.co/4bpLTRUPX3",FALSE,0,NA,2018-03-02 23:18:55,FALSE,NA,"969713691963936768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elsadrodriguezc",160,TRUE,FALSE,NA,NA
"2254","Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplica… https://t.co/Mnk8tPcdY2",FALSE,28,NA,2018-03-02 23:18:21,TRUE,NA,"969713549844066305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Salud_Hidalgo",25,FALSE,FALSE,NA,NA
"2255","RT @VacunasZurivac: Aún contamos con #vacunas contra la #influenza, todavía es posible el protegerte contáctanos ahora al 01800-9000-600 ha…",FALSE,0,NA,2018-03-02 23:17:11,FALSE,NA,"969713258960650241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarcodelToscano",2,TRUE,FALSE,NA,NA
"2256","Model Forecasts 2017-2018 #Influenza Season
https://t.co/u0otbXJfK9

#hitsm #mhealth #digitalhealth #hcsm… https://t.co/9v0fhfTGZb",FALSE,3,"kdiwavvou",2018-03-02 23:14:40,TRUE,"969698627441627138","969712625448882178","113471876","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kdiwavvou",2,FALSE,FALSE,NA,NA
"2257","RT @VacunasZurivac: Aún contamos con #vacunas contra la #influenza, todavía es posible el protegerte contáctanos ahora al 01800-9000-600 ha…",FALSE,0,NA,2018-03-02 23:12:34,FALSE,NA,"969712096685559809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LourdesDeJaimeC",2,TRUE,FALSE,NA,NA
"2258","Aún contamos con #vacunas contra la #influenza, todavía es posible el protegerte contáctanos ahora al 01800-9000-60… https://t.co/ruDXTRqPZY",FALSE,4,NA,2018-03-02 23:12:02,TRUE,NA,"969711960110583809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VacunasZurivac",2,FALSE,FALSE,NA,NA
"2259","Statement from @US_FDA Commissioner Scott Gottlieb, M.D. on the efficacy of the 2017-2018 #Influenza vaccine 
https://t.co/xZNv3bYrug . #Flu",FALSE,1,NA,2018-03-02 23:10:06,FALSE,NA,"969711473453912065",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AFHSBPAGE",1,FALSE,FALSE,NA,NA
"2260","RT @CDCofBC: #Influenza is steadily declining in British Columbia. Bulletin: https://t.co/TTwktitdtU https://t.co/RMl31i1fVi",FALSE,0,NA,2018-03-02 23:08:33,FALSE,NA,"969711085380034560",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MarionSollazzo",6,TRUE,FALSE,NA,NA
"2261","RT @ro_collins: <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>&amp; that's why R&amp;D teams at #JNJ are working on #vaccines &amp; #drugs to combat #ebola #zika #influenza #hiv #tb. We must act n…",FALSE,0,NA,2018-03-02 23:05:50,FALSE,NA,"969710399162671109",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ro_collins",3,TRUE,FALSE,NA,NA
"2262","RT @Salud_Ec: Hasta la semana epidemiológica 8 se registran 723 casos de Dengue, 1 caso de Chikungunya y 141 de Malaria. Para #Influenza ex…",FALSE,0,NA,2018-03-02 23:05:25,FALSE,NA,"969710297496743936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5Carla180",76,TRUE,FALSE,NA,NA
"2263","RT @Salud_CZ8: Si presentas síntomas de #Influenza recuerda NO automedicarte. #EtapaInvernal https://t.co/mQHKA1NCi3",FALSE,0,NA,2018-03-02 23:01:41,FALSE,NA,"969709357456904192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dianaruiz_92",1,TRUE,FALSE,NA,NA
"2264","There is an increased risk for #ARDS after undergoing #cardiacsurgery during #influenza season. https://t.co/7hacO3nq8l",FALSE,0,NA,2018-03-02 23:00:36,FALSE,NA,"969709084311261185",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CardioAdvisor",0,FALSE,FALSE,NA,NA
"2265","Si presentas síntomas de #Influenza recuerda NO automedicarte. #EtapaInvernal https://t.co/mQHKA1NCi3",FALSE,1,NA,2018-03-02 23:00:00,FALSE,NA,"969708932754100224",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Salud_CZ8",1,FALSE,FALSE,NA,NA
"2266","RT @Itamar_Ecuador: #MédicoDelBarrio
Toma en cuenta estas recomendaciones que te da @Salud_Ec , para evitar la #influenza https://t.co/5c8y…",FALSE,0,NA,2018-03-02 22:55:46,FALSE,NA,"969707867837263872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monicaespinoz19",30,TRUE,FALSE,NA,NA
"2267","RT @Salud_CZ8: #Distrito09D23 en reunión con coordinadores del MIES socializando campaña de #Influenza #Vacúnate #EtapaInvernal. https://t.…",FALSE,0,NA,2018-03-02 22:50:30,FALSE,NA,"969706539899596800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YesseniaLeon27",19,TRUE,FALSE,NA,NA
"2268","#Influenza,134 morti:11 bimbi, 2 incinte",FALSE,0,NA,2018-03-02 22:49:24,FALSE,NA,"969706265512435712",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CybFeed",0,FALSE,FALSE,NA,NA
"2269","RT @chrishendel: US flu activity drops further as hospitalizations rise
via @CIDRAP 
https://t.co/LaBsqx6zmH
#influenza #fluseason #flu",FALSE,0,NA,2018-03-02 22:45:26,FALSE,NA,"969705267687448576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayirpelle",2,TRUE,FALSE,NA,NA
"2270","RT @VitalRemedy: support your imune system naturally to fight off the #coughs and #cold #influenza #miltonkeynes https://t.co/D5rQuzLMqA",FALSE,0,NA,2018-03-02 22:39:21,FALSE,NA,"969703734988046336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrownBagPantry",1,TRUE,FALSE,NA,NA
"2271","US flu activity drops further as hospitalizations rise
via @CIDRAP 
https://t.co/LaBsqx6zmH
#influenza #fluseason #flu",FALSE,0,NA,2018-03-02 22:38:53,FALSE,NA,"969703617673523201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrishendel",2,FALSE,FALSE,NA,NA
"2272","RT @kdiwavvou: Seasonal #Influenza with #Vaccines 2017 - 2018
https://t.co/VpeTrqV1o9

#hitsm #mhealth #digitalhealth #hcsm #Healthcosts #I…",FALSE,0,NA,2018-03-02 22:37:07,FALSE,NA,"969703173505015809",NA,"<a href=""https://nobism.com/"" rel=""nofollow"">nobism</a>","nobismhealth",3,TRUE,FALSE,NA,NA
"2273","RT @Salud_Ec: Si presentas síntomas de #Influenza recuerda NO automedicarte.
#EtapaInvernal https://t.co/yHuW2HlpmE",FALSE,0,NA,2018-03-02 22:37:00,FALSE,NA,"969703143062765568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jp_Portoviejo",250,TRUE,FALSE,NA,NA
"2274","RT @profvrr: There is growing evidence that various human and avian #influenza viruses can enter the body via the eye - by @GertrudRey at v…",FALSE,0,NA,2018-03-02 22:36:56,FALSE,NA,"969703127703269381",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nabeel_zah",21,TRUE,FALSE,NA,NA
"2275","RT @Salud_Ec: Recuerda tomar estas medidas de prevención para evitar la #Influenza.
#EtapaInvernal https://t.co/cIK6uTRCZo",FALSE,0,NA,2018-03-02 22:36:51,FALSE,NA,"969703106735935488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jp_Portoviejo",157,TRUE,FALSE,NA,NA
"2276","RT @profvrr: There is growing evidence that various human and avian #influenza viruses can enter the body via the eye - by @GertrudRey at v…",FALSE,0,NA,2018-03-02 22:35:57,FALSE,NA,"969702882193936384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Annealiz1",21,TRUE,FALSE,NA,NA
"2277","RT @kdiwavvou: Seasonal #Influenza with #Vaccines 2017 - 2018
https://t.co/VpeTrqV1o9

#hitsm #mhealth #digitalhealth #hcsm #Healthcosts #I…",FALSE,0,NA,2018-03-02 22:32:51,FALSE,NA,"969702098551037952",NA,"<a href=""http://insidestat.nl"" rel=""nofollow"">insidestat_account_bm</a>","insidestat",3,TRUE,FALSE,NA,NA
"2278","RT @kdiwavvou: Seasonal #Influenza with #Vaccines 2017 - 2018
https://t.co/VpeTrqV1o9

#hitsm #mhealth #digitalhealth #hcsm #Healthcosts #I…",FALSE,0,NA,2018-03-02 22:22:44,FALSE,NA,"969699555284520960",NA,"<a href=""http://www.littlemsmobile.com"" rel=""nofollow"">CareMo News</a>","caring_mobile",3,TRUE,FALSE,NA,NA
"2279","#influenza #vaccines https://t.co/hmnpiT4Wh5",FALSE,0,NA,2018-03-02 22:22:36,FALSE,NA,"969699519683231747",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JamieLaceyPR",0,FALSE,FALSE,NA,NA
"2280","Seasonal #Influenza with #Vaccines 2017 - 2018
https://t.co/VpeTrqV1o9

#hitsm #mhealth #digitalhealth #hcsm… https://t.co/FLeuQ8iXLB",FALSE,2,"kdiwavvou",2018-03-02 22:19:03,TRUE,"969686893280616448","969698627441627138","113471876","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kdiwavvou",3,FALSE,FALSE,NA,NA
"2281","#Portoviejo | Se ubican afiches con medidas de prevención de la #influenza en lugares estratégicos de la ciudadela… https://t.co/6kNIlMZR0q",FALSE,0,NA,2018-03-02 22:07:36,TRUE,NA,"969695744893517827",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Salud_CZ4",1,FALSE,FALSE,NA,NA
"2282","Dejligt at det nu ser ud til at #influenza epidemien har toppet https://t.co/H4QjRAm1pe https://t.co/OtmRhsYVri",FALSE,3,NA,2018-03-02 22:01:26,FALSE,NA,"969694195362553858",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","apandersen",1,FALSE,FALSE,NA,NA
"2283","There have been 7984 confirmed cases of #influenza A &amp; B across the province so far this flu season. Protect yourse… https://t.co/lpVu9jAa0y",FALSE,0,NA,2018-03-02 22:00:27,TRUE,NA,"969693945998532613",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AHS_CentralZone",0,FALSE,FALSE,NA,NA
"2284","RT @NEJM: Podcast: Douglas Opel, MD, MPH, discusses legal issues surrounding the enforcement of #influenza vaccination requirements for hea…",FALSE,0,NA,2018-03-02 21:59:27,FALSE,NA,"969693693740572672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TV_Bartolotta",7,TRUE,FALSE,NA,NA
"2285","RT @ispch: Enfermos crónicos entre 6 y 64 años, portadores de alguna de estas condiciones de riesgo, DEBEN vacunarse contra la #influenza <ed><U+00A0><U+00BD><ed><U+00B2><U+0089>…",FALSE,0,NA,2018-03-02 21:57:57,FALSE,NA,"969693318337761280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HepatitisChile",8,TRUE,FALSE,NA,NA
"2286","Our latest operational infectious diseases weekly report is out. If you're interested in current rates and trends f… https://t.co/sKoXk7wRBO",FALSE,1,NA,2018-03-02 21:33:38,TRUE,NA,"969687196713213952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NH_RC",0,FALSE,FALSE,NA,NA
"2287","US #flu activity drops further as hospitalizations rise https://t.co/rJCBAJy0TE #influenza @CDCgov https://t.co/2GmQtJe26J",FALSE,0,NA,2018-03-02 21:28:01,FALSE,NA,"969685785720082433",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CIDRAP",1,FALSE,FALSE,NA,NA
"2288","RT @ECDC_Flu: European overview of the #influenza vaccine effectiveness estimate now available <U+2B07><U+FE0F> https://t.co/BOpUWDrNwJ",FALSE,0,NA,2018-03-02 21:23:48,FALSE,NA,"969684723101523968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoH2O",8,TRUE,FALSE,NA,NA
"2289","RT @RonanKelly13: USA: Newly reported #Influenza deaths from (tot) California (598), Kentucky (160), Indiana (244), Tennessee (33) and Ohio…",FALSE,0,NA,2018-03-02 21:22:50,FALSE,NA,"969684479949332481",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","H7N9Influenza",1,TRUE,FALSE,NA,NA
"2290","USA: Newly reported #Influenza deaths from (tot) California (598), Kentucky (160), Indiana (244), Tennessee (33) an… https://t.co/KeBwsx6BA1",FALSE,0,NA,2018-03-02 21:12:40,TRUE,NA,"969681919154761731",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RonanKelly13",1,FALSE,FALSE,NA,NA
"2291","RT @deetheherbalist: Winter just doesn’t know when to give up this year! Time to whip up another batch of Dr Valnet’s #Influenza Tea! #SNOW…",FALSE,0,NA,2018-03-02 21:10:53,FALSE,NA,"969681473056989184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","puppylola",1,TRUE,FALSE,NA,NA
"2292","RT @CDCofBC: #Influenza is steadily declining in British Columbia. Bulletin: https://t.co/TTwktitdtU https://t.co/RMl31i1fVi",FALSE,0,NA,2018-03-02 21:08:36,FALSE,NA,"969680898864988160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hirdstheword",6,TRUE,FALSE,NA,NA
"2293","#Canine influenza virus (aka dog #flu) can strike any time of the year. On your dog’s next visit, ask how VANGUARD®… https://t.co/eE0QY8dIKE",FALSE,0,NA,2018-03-02 21:07:35,TRUE,NA,"969680639912849409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NorthgateVet206",0,FALSE,FALSE,NA,NA
"2294","How to help protect your #dog and your friends’ dogs when #canine #influenza virus (aka dog
flu) might come to town… https://t.co/TaorVErdC9",FALSE,1,NA,2018-03-02 21:06:09,TRUE,NA,"969680282973454336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NorthgateVet206",0,FALSE,FALSE,NA,NA
